"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.24715,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.30068,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.25744,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.17563,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.06545,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.97091,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.8844,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.84119,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-10",99.00597,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.52041,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1975-12",100.3384,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.9073,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-02",101.1104,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-03",101.0897,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-04",101.0428,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-05",101.0474,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.1089,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.1553,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.1714,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.1528,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.0894,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.9842,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.9164,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.9514,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.0129,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.0432,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.9418,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.731,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.4615,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.2274,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.0446,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.88933,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.88087,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.0455,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.325,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-01",100.412,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-02",100.2531,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.96205,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.78242,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.79224,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.88789,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.96977,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.0425,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.1328,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.217,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.3263,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.4625,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.4886,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.384,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.2186,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.0614,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.95078,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.85541,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.7853,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.69141,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.53574,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.38525,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.17626,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1979-12",98.86492,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.63618,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.43263,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-03",98.1832,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-04",98.00674,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.8745,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-06",97.78662,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.70871,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.65974,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-09",97.59431,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-10",97.45162,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-11",97.22092,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.88852,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.66854,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-02",96.55273,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.53043,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.5088,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.53066,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.60062,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.66309,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.72803,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.80851,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.85567,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.87394,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1981-12",96.87388,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-01",96.8539,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.80033,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.70737,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.63071,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.58481,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.61954,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.67054,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-08",96.72001,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-09",96.74577,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-10",96.67178,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-11",96.53806,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1982-12",96.37897,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-01",96.35694,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-02",96.53036,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-03",96.87552,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-04",97.11326,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-05",97.14631,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-06",97.01723,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-07",96.8753,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-08",96.7144,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-09",96.51488,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-10",96.40453,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-11",96.46669,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1983-12",96.65512,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-01",96.73174,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-02",96.66516,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-03",96.55402,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-04",96.49796,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-05",96.5131,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-06",96.58815,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-07",96.66924,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-08",96.78046,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-09",96.94286,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-10",97.06316,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-11",97.16268,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1984-12",97.25698,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-01",97.25638,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-02",97.26292,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-03",97.25794,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-04",97.2912,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-05",97.27061,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-06",97.24203,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-07",97.29249,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-08",97.50043,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-09",98.02232,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-10",98.74765,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-11",99.10971,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1985-12",99.16007,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-01",99.08921,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-02",98.90218,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-03",98.84166,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-04",98.89027,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-05",98.94843,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-06",99.04011,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-07",99.25465,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-08",99.61597,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-09",99.73107,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-10",99.68082,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-11",99.61137,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1986-12",99.72572,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-01",99.90321,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.0547,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.1603,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.2938,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.3415,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.3179,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.26,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.2701,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.3,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.3559,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.4489,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.5784,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.6196,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.6046,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.5833,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5411,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.5174,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.5505,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.5643,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.7064,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.0023,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.2716,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.3998,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.3815,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.271,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.2788,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.2948,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.2721,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.2106,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.3173,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.4608,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-08",101.5733,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-09",101.7227,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-10",101.8626,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.9574,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.9984,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.9484,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.916,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.7552,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5871,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.5892,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.6938,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.6642,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.3422,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.8734,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.5793,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.3888,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.1133,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.91058,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.1305,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.6171,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.8609,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.9013,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.926,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.0543,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.0981,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-09",101.0979,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-10",101.1031,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-11",101.1531,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1991-12",101.0954,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.8687,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.58,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.3006,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.0813,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.99681,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.97382,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0517,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.99431,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.81915,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.65865,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.56377,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.39059,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.0322,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-02",98.82652,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-03",98.76054,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-04",98.59771,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-05",98.51125,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-06",98.50359,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.47321,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.43756,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.36779,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.28306,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-11",98.26163,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1993-12",98.34956,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-01",98.58208,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.93479,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-03",99.36507,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-04",99.69414,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-05",99.99838,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.2217,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.4581,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.7479,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.0177,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.0835,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.9488,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.6993,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.5008,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.4183,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.4581,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.4738,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.4598,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.4368,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.2713,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-08",99.91282,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-09",99.5013,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-10",99.0015,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-11",98.53626,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1995-12",98.33857,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-01",98.29728,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-02",98.35045,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-03",98.50703,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-04",98.65684,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-05",98.68774,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-06",98.7468,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-07",98.8963,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.13298,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.29716,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.34476,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.37878,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.26904,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-01",98.98996,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-02",98.8085,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-03",98.72203,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-04",98.75713,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-05",98.91918,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.1376,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-07",99.33868,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-08",99.54006,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-09",99.64976,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-10",99.75381,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-11",99.7327,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1997-12",99.82251,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.1665,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.6273,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-03",100.9129,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.0544,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.0815,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-06",100.979,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.7964,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.6134,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.4686,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.3852,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.4581,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.7409,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.9971,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.0241,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.964,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.8265,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.5495,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.2144,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-07",100.2451,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-08",100.5299,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-09",100.9389,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.352,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.778,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.0987,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.3267,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.2657,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.1434,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.9874,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.9824,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.0783,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.2109,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.3619,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.4267,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.6305,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.8179,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.7776,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.5049,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.085,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.8295,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.6784,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.6123,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.5882,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.5082,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.2039,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.7319,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.2868,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.3209,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.8157,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.3847,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.7177,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.8331,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.8043,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.6632,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.4099,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.2124,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.014,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.8878,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.8628,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.8355,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.6337,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2978,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.0095,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.95748,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.2738,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.597,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6748,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6282,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.6586,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.8396,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-10",101.0088,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-11",101.2713,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.4587,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.6102,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.6677,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.5984,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.5524,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.5406,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.5197,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.3849,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.3037,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.1459,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.9958,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.9577,
